Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2021-12-28,India,,34808886,0,480592
2021-12-29,India,,34822040,0,480860
2021-12-30,India,,34838804,0,481080
2021-12-31,India,,34861579,0,481486
2022-01-01,India,,34889132,0,481770
2022-01-02,India,,34922882,0,481893
2022-01-03,India,,34960261,0,482017
2022-01-04,India,,35018358,0,482551
2022-01-05,India,,35109286,0,482876
2022-01-06,India,,35226386,0,483178
2022-01-07,India,,35368372,0,483463
2022-01-08,India,,35528004,0,483790
2022-01-09,India,,35707727,0,483936
2022-01-10,India,,35875790,0,484213
2022-01-11,India,,36070510,0,484655
2022-01-12,India,,36317927,0,485035
2022-01-13,India,,36582129,0,485446
2022-01-14,India,,36850962,0,485752
2022-01-15,India,,37122164,0,486066
2022-01-16,India,,37380253,0,486451
2022-01-17,India,,37618271,0,486761
2022-01-18,India,,37901241,0,487202
2022-01-19,India,,38218773,0,487693
2022-01-20,India,,38566027,0,488396
2022-01-21,India,,38903731,0,488884
2022-01-22,India,,39237264,0,489409
2022-01-23,India,,39543328,0,489848
2022-01-24,India,,39799202,0,490462
2022-01-25,India,,40085116,0,491127
2022-01-26,India,,40371500,0,491700
2022-01-27,India,,40622709,0,492327
2022-01-28,India,,40858241,0,493198
2022-01-29,India,,41092522,0,494091
2022-01-30,India,,41302440,0,495050
2022-01-31,India,,41469499,0,496242
2022-02-01,India,,41630885,0,497975
2022-02-02,India,,41803318,0,498983
2022-02-03,India,,41952712,0,500055
2022-02-04,India,,42080664,0,501114
2022-02-05,India,,42188138,0,501979
2022-02-06,India,,42272014,0,502874
2022-02-07,India,,42339611,0,504062
2022-02-08,India,,42410976,0,505279
2022-02-09,India,,42478060,0,506520
2022-02-10,India,,42536137,0,507177
2022-02-11,India,,42586544,0,507981
2022-02-12,India,,42631421,0,508665
2022-02-13,India,,42665534,0,509011
2022-02-14,India,,42692943,0,509358
2022-02-15,India,,42723558,0,509872
2022-02-16,India,,42754315,0,510413
2022-02-17,India,,42780235,0,510905
2022-02-18,India,,42802505,0,511230
2022-02-19,India,,42822473,0,511903
2022-02-20,India,,42838524,0,512109
2022-02-21,India,,42851929,0,512344
2022-02-22,India,,42867031,0,512622
2022-02-23,India,,42881179,0,512924
2022-02-24,India,,42894345,0,513226
2022-02-25,India,,42905844,0,513481
2022-02-26,India,,42916117,0,513724
2022-02-27,India,,42924130,0,513843
2022-02-28,India,,42931045,0,514023
2022-03-01,India,,42938599,0,514246
2022-03-02,India,,42945160,0,514388
2022-03-03,India,,42951556,0,514589
2022-03-04,India,,42957477,0,514878
2022-03-05,India,,42962953,0,515036
2022-03-06,India,,42967315,0,515102
2022-03-07,India,,42971308,0,515210
2022-03-08,India,,42975883,0,515355
2022-03-09,India,,42980067,0,515459
2022-03-10,India,,42984261,0,515714
2022-03-11,India,,42987875,0,515803
2022-03-12,India,,42990991,0,515850
2022-03-13,India,,42993494,0,515877
2022-03-14,India,,42996062,0,515974
2022-03-15,India,,42998938,0,516072
2022-03-16,India,,43001477,0,516132
2022-03-17,India,,43004005,0,516281
2022-03-18,India,,43006080,0,516352
2022-03-19,India,,43007841,0,516479
2022-03-20,India,,43009390,0,516510
2022-03-21,India,,43010971,0,516543
2022-03-22,India,,43012749,0,516605
2022-03-23,India,,43014687,0,516672
2022-03-24,India,,43016372,0,516755
2022-03-25,India,,43018032,0,520855
2022-03-26,India,,43019453,0,521004
2022-03-27,India,,43020723,0,521035
2022-03-28,India,,43020723,0,521035
