Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2020-08-03,Bhutan,,103,90,0
2020-08-04,Bhutan,,105,93,0
2020-08-05,Bhutan,,105,93,0
2020-08-06,Bhutan,,108,96,0
2020-08-07,Bhutan,,108,96,0
2020-08-08,Bhutan,,108,96,0
2020-08-09,Bhutan,,110,96,0
2020-08-10,Bhutan,,110,96,0
2020-08-11,Bhutan,,113,97,0
2020-08-12,Bhutan,,113,97,0
2020-08-13,Bhutan,,128,100,0
2020-08-14,Bhutan,,133,102,0
2020-08-15,Bhutan,,133,102,0
2020-08-16,Bhutan,,138,102,0
2020-08-17,Bhutan,,141,103,0
2020-08-18,Bhutan,,147,103,0
2020-08-19,Bhutan,,147,103,0
2020-08-20,Bhutan,,153,108,0
2020-08-21,Bhutan,,154,110,0
2020-08-22,Bhutan,,155,112,0
2020-08-23,Bhutan,,155,112,0
2020-08-24,Bhutan,,156,117,0
2020-08-25,Bhutan,,173,118,0
2020-08-26,Bhutan,,173,118,0
2020-08-27,Bhutan,,184,119,0
2020-08-28,Bhutan,,195,120,0
2020-08-29,Bhutan,,195,135,0
2020-08-30,Bhutan,,224,140,0
2020-08-31,Bhutan,,225,142,0
2020-09-01,Bhutan,,227,142,0
2020-09-02,Bhutan,,227,144,0
2020-09-03,Bhutan,,227,150,0
2020-09-04,Bhutan,,228,150,0
2020-09-05,Bhutan,,228,150,0
2020-09-06,Bhutan,,228,150,0
2020-09-07,Bhutan,,233,151,0
2020-09-08,Bhutan,,234,153,0
2020-09-09,Bhutan,,234,155,0
2020-09-10,Bhutan,,238,155,0
2020-09-11,Bhutan,,241,158,0
2020-09-12,Bhutan,,244,159,0
2020-09-13,Bhutan,,245,161,0
2020-09-14,Bhutan,,245,161,0
2020-09-15,Bhutan,,246,175,0
2020-09-16,Bhutan,,246,175,0
2020-09-17,Bhutan,,246,175,0
2020-09-18,Bhutan,,252,182,0
2020-09-19,Bhutan,,259,190,0
2020-09-20,Bhutan,,261,192,0
2020-09-21,Bhutan,,261,194,0
2020-09-22,Bhutan,,261,195,0
2020-09-23,Bhutan,,261,196,0
2020-09-24,Bhutan,,263,198,0
2020-09-25,Bhutan,,263,199,0
2020-09-26,Bhutan,,271,205,0
2020-09-27,Bhutan,,273,210,0
2020-09-28,Bhutan,,280,210,0
2020-09-29,Bhutan,,281,219,0
2020-09-30,Bhutan,,282,222,0
2020-10-01,Bhutan,,282,225,0
2020-10-02,Bhutan,,283,229,0
2020-10-03,Bhutan,,283,230,0
2020-10-04,Bhutan,,298,237,0
2020-10-05,Bhutan,,299,248,0
2020-10-06,Bhutan,,300,250,0
2020-10-07,Bhutan,,304,252,0
2020-10-08,Bhutan,,304,255,0
2020-10-09,Bhutan,,306,282,0
2020-10-10,Bhutan,,306,287,0
2020-10-11,Bhutan,,309,288,0
2020-10-12,Bhutan,,309,291,0
2020-10-13,Bhutan,,313,293,0
2020-10-14,Bhutan,,316,294,0
2020-10-15,Bhutan,,316,296,0
2020-10-16,Bhutan,,316,298,0
2020-10-17,Bhutan,,325,299,0
2020-10-18,Bhutan,,327,301,0
2020-10-19,Bhutan,,330,301,0
2020-10-20,Bhutan,,331,302,0
2020-10-21,Bhutan,,332,306,0
2020-10-22,Bhutan,,336,306,0
2020-10-23,Bhutan,,336,306,0
2020-10-24,Bhutan,,340,306,0
2020-10-25,Bhutan,,342,307,0
2020-10-26,Bhutan,,342,312,0
2020-10-27,Bhutan,,345,314,0
2020-10-28,Bhutan,,346,315,0
2020-10-29,Bhutan,,346,316,0
2020-10-30,Bhutan,,348,319,0
2020-10-31,Bhutan,,349,324,0
2020-11-01,Bhutan,,354,325,0
2020-11-02,Bhutan,,356,326,0
2020-11-03,Bhutan,,358,327,0
2020-11-04,Bhutan,,358,329,0
2020-11-05,Bhutan,,358,333,0
2020-11-06,Bhutan,,358,338,0
2020-11-07,Bhutan,,359,338,0
2020-11-08,Bhutan,,359,338,0
2020-11-09,Bhutan,,364,342,0
2020-11-10,Bhutan,,364,343,0
2020-11-11,Bhutan,,364,345,0
2020-11-12,Bhutan,,369,345,0
2020-11-13,Bhutan,,369,348,0
2020-11-14,Bhutan,,375,353,0
2020-11-15,Bhutan,,375,355,0
2020-11-16,Bhutan,,377,355,0
2020-11-17,Bhutan,,378,356,0
2020-11-18,Bhutan,,378,357,0
2020-11-19,Bhutan,,378,357,0
2020-11-20,Bhutan,,378,358,0
2020-11-21,Bhutan,,379,360,0
2020-11-22,Bhutan,,382,360,0
2020-11-23,Bhutan,,386,363,0
2020-11-24,Bhutan,,386,363,0
2020-11-25,Bhutan,,386,367,0
2020-11-26,Bhutan,,389,368,0
2020-11-27,Bhutan,,395,372,0
2020-11-28,Bhutan,,396,373,0
2020-11-29,Bhutan,,396,377,0
2020-11-30,Bhutan,,410,381,0
2020-12-01,Bhutan,,414,386,0
2020-12-02,Bhutan,,415,386,0
2020-12-03,Bhutan,,418,386,0
2020-12-04,Bhutan,,424,387,0
2020-12-05,Bhutan,,426,387,0
2020-12-06,Bhutan,,430,388,0
2020-12-07,Bhutan,,432,390,0
2020-12-08,Bhutan,,433,393,0
2020-12-09,Bhutan,,433,395,0
2020-12-10,Bhutan,,434,395,0
2020-12-11,Bhutan,,436,396,0
2020-12-12,Bhutan,,437,400,0
2020-12-13,Bhutan,,438,403,0
2020-12-14,Bhutan,,438,404,0
2020-12-15,Bhutan,,439,408,0
2020-12-16,Bhutan,,440,409,0
2020-12-17,Bhutan,,440,409,0
2020-12-18,Bhutan,,443,422,0
2020-12-19,Bhutan,,443,423,0
2020-12-20,Bhutan,,446,423,0
2020-12-21,Bhutan,,479,430,0
2020-12-22,Bhutan,,479,430,0
2020-12-23,Bhutan,,519,438,0
2020-12-24,Bhutan,,519,438,0
2020-12-25,Bhutan,,576,444,0
2020-12-26,Bhutan,,597,445,0
2020-12-27,Bhutan,,623,445,0
2020-12-28,Bhutan,,623,445,0
2020-12-29,Bhutan,,636,445,0
2020-12-30,Bhutan,,655,447,0
2020-12-31,Bhutan,,670,448,0
2021-01-01,Bhutan,,689,449,0
2021-01-02,Bhutan,,710,450,0
2021-01-03,Bhutan,,716,450,0
2021-01-04,Bhutan,,734,453,0
2021-01-05,Bhutan,,734,456,0
2021-01-06,Bhutan,,755,456,0
2021-01-07,Bhutan,,767,459,0
2021-01-08,Bhutan,,771,459,1
2021-01-09,Bhutan,,810,459,1
2021-01-10,Bhutan,,813,459,1
2021-01-11,Bhutan,,825,469,1
2021-01-12,Bhutan,,831,481,1
2021-01-13,Bhutan,,833,504,1
2021-01-14,Bhutan,,834,533,1
2021-01-15,Bhutan,,837,533,1
2021-01-16,Bhutan,,842,553,1
2021-01-17,Bhutan,,842,574,1
2021-01-18,Bhutan,,843,583,1
2021-01-19,Bhutan,,848,605,1
2021-01-20,Bhutan,,850,631,1
2021-01-21,Bhutan,,850,631,1
2021-01-22,Bhutan,,851,679,1
2021-01-23,Bhutan,,854,702,1
2021-01-24,Bhutan,,855,725,1
2021-01-25,Bhutan,,856,734,1
2021-01-26,Bhutan,,856,755,1
2021-01-27,Bhutan,,856,764,1
2021-01-28,Bhutan,,857,776,1
2021-01-29,Bhutan,,858,780,1
2021-01-30,Bhutan,,858,782,1
2021-01-31,Bhutan,,859,814,1
2021-02-01,Bhutan,,859,821,1
2021-02-02,Bhutan,,859,841,1
2021-02-03,Bhutan,,859,847,1
2021-02-04,Bhutan,,859,847,1
2021-02-05,Bhutan,,861,852,1
2021-02-06,Bhutan,,861,853,1
2021-02-07,Bhutan,,861,854,1
2021-02-08,Bhutan,,861,854,1
2021-02-09,Bhutan,,861,854,1
2021-02-10,Bhutan,,861,854,1
2021-02-11,Bhutan,,861,854,1
2021-02-12,Bhutan,,863,855,1
2021-02-13,Bhutan,,863,855,1
2021-02-14,Bhutan,,864,856,1
2021-02-15,Bhutan,,866,856,1
2021-02-16,Bhutan,,866,856,1
2021-02-17,Bhutan,,866,856,1
2021-02-18,Bhutan,,866,857,1
2021-02-19,Bhutan,,866,857,1
2021-02-20,Bhutan,,866,857,1
2021-02-21,Bhutan,,866,857,1
2021-02-22,Bhutan,,866,862,1
2021-02-23,Bhutan,,867,862,1
2021-02-24,Bhutan,,867,862,1
2021-02-25,Bhutan,,867,862,1
2021-02-26,Bhutan,,867,862,1
2021-02-27,Bhutan,,867,862,1
2021-02-28,Bhutan,,867,865,1
2021-03-01,Bhutan,,867,865,1
2021-03-02,Bhutan,,867,865,1
2021-03-03,Bhutan,,867,865,1
2021-03-04,Bhutan,,867,865,1
2021-03-05,Bhutan,,867,866,1
2021-03-06,Bhutan,,868,866,1
2021-03-07,Bhutan,,868,866,1
2021-03-08,Bhutan,,868,866,1
2021-03-09,Bhutan,,868,866,1
2021-03-10,Bhutan,,868,866,1
2021-03-11,Bhutan,,868,866,1
2021-03-12,Bhutan,,868,866,1
2021-03-13,Bhutan,,868,866,1
2021-03-14,Bhutan,,868,866,1
2021-03-15,Bhutan,,868,866,1
2021-03-16,Bhutan,,868,866,1
2021-03-17,Bhutan,,868,866,1
2021-03-18,Bhutan,,868,867,1
2021-03-19,Bhutan,,868,867,1
2021-03-20,Bhutan,,869,867,1
2021-03-21,Bhutan,,869,867,1
2021-03-22,Bhutan,,869,867,1
2021-03-23,Bhutan,,869,867,1
2021-03-24,Bhutan,,870,867,1
2021-03-25,Bhutan,,870,867,1
2021-03-26,Bhutan,,870,867,1
2021-03-27,Bhutan,,871,867,1
2021-03-28,Bhutan,,872,867,1
2021-03-29,Bhutan,,872,867,1
2021-03-30,Bhutan,,872,867,1
2021-03-31,Bhutan,,873,869,1
2021-04-01,Bhutan,,886,869,1
2021-04-02,Bhutan,,889,870,1
2021-04-03,Bhutan,,891,870,1
2021-04-04,Bhutan,,891,870,1
2021-04-05,Bhutan,,891,870,1
2021-04-06,Bhutan,,896,870,1
2021-04-07,Bhutan,,900,874,1
2021-04-08,Bhutan,,900,874,1
2021-04-09,Bhutan,,906,875,1
2021-04-10,Bhutan,,910,875,1
2021-04-11,Bhutan,,918,875,1
2021-04-12,Bhutan,,921,875,1
2021-04-13,Bhutan,,927,875,1
2021-04-14,Bhutan,,929,876,1
2021-04-15,Bhutan,,934,876,1
2021-04-16,Bhutan,,941,876,1
2021-04-17,Bhutan,,952,878,1
2021-04-18,Bhutan,,957,878,1
2021-04-19,Bhutan,,961,881,1
2021-04-20,Bhutan,,966,883,1
2021-04-21,Bhutan,,986,883,1
2021-04-22,Bhutan,,992,906,1
2021-04-23,Bhutan,,1008,926,1
2021-04-24,Bhutan,,1018,927,1
2021-04-25,Bhutan,,1022,927,1
2021-04-26,Bhutan,,1026,938,1
2021-04-27,Bhutan,,1053,951,1
2021-04-28,Bhutan,,1059,961,1
2021-04-29,Bhutan,,1066,961,1
2021-04-30,Bhutan,,1074,961,1
2021-05-01,Bhutan,,1106,990,1
2021-05-02,Bhutan,,1111,993,1
2021-05-03,Bhutan,,1119,999,1
2021-05-04,Bhutan,,1135,999,1
2021-05-05,Bhutan,,1144,1017,1
2021-05-06,Bhutan,,1161,1028,1
2021-05-07,Bhutan,,1190,1037,1
2021-05-08,Bhutan,,1202,1065,1
2021-05-09,Bhutan,,1221,1067,1
2021-05-10,Bhutan,,1241,1089,1
2021-05-11,Bhutan,,1247,1101,1
2021-05-12,Bhutan,,1257,1121,1
2021-05-13,Bhutan,,1263,1121,1
2021-05-14,Bhutan,,1276,1121,1
2021-05-15,Bhutan,,1279,1154,1
2021-05-16,Bhutan,,1286,1155,1
2021-05-17,Bhutan,,1296,1177,1
2021-05-18,Bhutan,,1309,1186,1
2021-05-19,Bhutan,,1322,1186,1
2021-05-20,Bhutan,,1338,1186,1
2021-05-21,Bhutan,,1374,1186,1
2021-05-22,Bhutan,,1392,1186,1
2021-05-23,Bhutan,,1394,1186,1
2021-05-24,Bhutan,,1411,1186,1
2021-05-25,Bhutan,,1423,1186,1
2021-05-26,Bhutan,,1464,1186,1
2021-05-27,Bhutan,,1491,1186,1
2021-05-28,Bhutan,,1503,1241,1
2021-05-29,Bhutan,,1603,1241,1
2021-05-30,Bhutan,,1612,1275,1
2021-05-31,Bhutan,,1620,1308,1
2021-06-01,Bhutan,,1632,1308,1
2021-06-02,Bhutan,,1639,1308,1
2021-06-03,Bhutan,,1654,1327,1
2021-06-04,Bhutan,,1669,1327,1
2021-06-05,Bhutan,,1682,1370,1
2021-06-06,Bhutan,,1687,1388,1
2021-06-07,Bhutan,,1703,1405,1
2021-06-08,Bhutan,,1724,1416,1
2021-06-09,Bhutan,,1739,1424,1
2021-06-10,Bhutan,,1769,1440,1
2021-06-11,Bhutan,,1789,1440,1
2021-06-12,Bhutan,,1808,1440,1
2021-06-13,Bhutan,,1813,1467,1
2021-06-14,Bhutan,,1826,1467,1
2021-06-15,Bhutan,,1842,1496,1
2021-06-16,Bhutan,,1854,1501,1
2021-06-17,Bhutan,,1882,1530,1
2021-06-18,Bhutan,,1889,1544,1
2021-06-19,Bhutan,,1903,1544,1
2021-06-20,Bhutan,,1924,1676,1
2021-06-21,Bhutan,,1939,1685,1
2021-06-22,Bhutan,,1963,1702,1
2021-06-23,Bhutan,,1970,1702,1
2021-06-24,Bhutan,,2006,1737,1
2021-06-25,Bhutan,,2013,1740,1
2021-06-26,Bhutan,,2027,1740,1
2021-06-27,Bhutan,,2052,1747,1
2021-06-28,Bhutan,,2062,1767,1
2021-06-29,Bhutan,,2076,1773,1
2021-06-30,Bhutan,,2100,1773,1
2021-07-01,Bhutan,,2104,1811,1
2021-07-02,Bhutan,,2122,1820,1
2021-07-03,Bhutan,,2133,1820,1
2021-07-04,Bhutan,,2159,1870,1
2021-07-05,Bhutan,,2169,1880,1
2021-07-06,Bhutan,,2210,1891,1
2021-07-07,Bhutan,,2249,1915,1
2021-07-08,Bhutan,,2252,1930,1
2021-07-09,Bhutan,,2258,1933,1
2021-07-10,Bhutan,,2266,1933,1
2021-07-11,Bhutan,,2275,1973,1
2021-07-12,Bhutan,,2290,1986,1
2021-07-13,Bhutan,,2324,1986,1
2021-07-14,Bhutan,,2370,2018,1
2021-07-15,Bhutan,,2380,2027,2
2021-07-16,Bhutan,,2398,2038,2
2021-07-17,Bhutan,,2411,2038,2
2021-07-18,Bhutan,,2421,2042,2
2021-07-19,Bhutan,,2427,2125,2
2021-07-20,Bhutan,,2455,2125,2
2021-07-21,Bhutan,,2456,2179,2
2021-07-22,Bhutan,,2458,2181,2
2021-07-23,Bhutan,,2470,2215,2
2021-07-24,Bhutan,,2482,2222,2
2021-07-25,Bhutan,,2486,2239,2
2021-07-26,Bhutan,,2489,2250,2
2021-07-27,Bhutan,,2500,2275,2
2021-07-28,Bhutan,,2501,2331,2
2021-07-29,Bhutan,,2506,2353,2
2021-07-30,Bhutan,,2508,2371,2
2021-07-31,Bhutan,,2515,2374,2
2021-08-01,Bhutan,,2518,2384,2
2021-08-02,Bhutan,,2524,2399,2
2021-08-03,Bhutan,,2532,2400,2
2021-08-04,Bhutan,,2540,2418,2
2021-08-05,Bhutan,,2543,0,2
2021-08-06,Bhutan,,2544,0,2
2021-08-07,Bhutan,,2544,0,2
2021-08-08,Bhutan,,2544,0,2
2021-08-09,Bhutan,,2546,0,2
2021-08-10,Bhutan,,2550,0,2
2021-08-11,Bhutan,,2551,0,2
2021-08-12,Bhutan,,2553,0,3
2021-08-13,Bhutan,,2566,0,3
2021-08-14,Bhutan,,2570,0,3
2021-08-15,Bhutan,,2571,0,3
2021-08-16,Bhutan,,2577,0,3
2021-08-17,Bhutan,,2577,0,3
2021-08-18,Bhutan,,2577,0,3
2021-08-19,Bhutan,,2580,0,3
2021-08-20,Bhutan,,2580,0,3
2021-08-21,Bhutan,,2585,0,3
2021-08-22,Bhutan,,2585,0,3
2021-08-23,Bhutan,,2585,0,3
2021-08-24,Bhutan,,2591,0,3
2021-08-25,Bhutan,,2591,0,3
2021-08-26,Bhutan,,2591,0,3
2021-08-27,Bhutan,,2592,0,3
2021-08-28,Bhutan,,2594,0,3
2021-08-29,Bhutan,,2594,0,3
2021-08-30,Bhutan,,2595,0,3
2021-08-31,Bhutan,,2596,0,3
2021-09-01,Bhutan,,2596,0,3
2021-09-02,Bhutan,,2596,0,3
2021-09-03,Bhutan,,2596,0,3
2021-09-04,Bhutan,,2596,0,3
2021-09-05,Bhutan,,2596,0,3
2021-09-06,Bhutan,,2596,0,3
2021-09-07,Bhutan,,2596,0,3
2021-09-08,Bhutan,,2596,0,3
2021-09-09,Bhutan,,2596,0,3
2021-09-10,Bhutan,,2596,0,3
2021-09-11,Bhutan,,2596,0,3
2021-09-12,Bhutan,,2596,0,3
2021-09-13,Bhutan,,2596,0,3
2021-09-14,Bhutan,,2596,0,3
2021-09-15,Bhutan,,2596,0,3
2021-09-16,Bhutan,,2596,0,3
2021-09-17,Bhutan,,2596,0,3
2021-09-18,Bhutan,,2597,0,3
2021-09-19,Bhutan,,2597,0,3
2021-09-20,Bhutan,,2597,0,3
2021-09-21,Bhutan,,2599,0,3
2021-09-22,Bhutan,,2599,0,3
2021-09-23,Bhutan,,2599,0,3
2021-09-24,Bhutan,,2599,0,3
2021-09-25,Bhutan,,2599,0,3
2021-09-26,Bhutan,,2599,0,3
2021-09-27,Bhutan,,2599,0,3
2021-09-28,Bhutan,,2600,0,3
2021-09-29,Bhutan,,2601,0,3
2021-09-30,Bhutan,,2601,0,3
2021-10-01,Bhutan,,2601,0,3
2021-10-02,Bhutan,,2601,0,3
2021-10-03,Bhutan,,2608,0,3
2021-10-04,Bhutan,,2608,0,3
2021-10-05,Bhutan,,2613,0,3
2021-10-06,Bhutan,,2613,0,3
2021-10-07,Bhutan,,2613,0,3
2021-10-08,Bhutan,,2613,0,3
2021-10-09,Bhutan,,2613,0,3
2021-10-10,Bhutan,,2613,0,3
2021-10-11,Bhutan,,2613,0,3
2021-10-12,Bhutan,,2613,0,3
2021-10-13,Bhutan,,2615,0,3
2021-10-14,Bhutan,,2616,0,3
2021-10-15,Bhutan,,2617,0,3
2021-10-16,Bhutan,,2617,0,3
2021-10-17,Bhutan,,2617,0,3
2021-10-18,Bhutan,,2617,0,3
2021-10-19,Bhutan,,2617,0,3
2021-10-20,Bhutan,,2617,0,3
2021-10-21,Bhutan,,2617,0,3
2021-10-22,Bhutan,,2617,0,3
2021-10-23,Bhutan,,2617,0,3
2021-10-24,Bhutan,,2617,0,3
2021-10-25,Bhutan,,2617,0,3
2021-10-26,Bhutan,,2617,0,3
2021-10-27,Bhutan,,2620,0,3
2021-10-28,Bhutan,,2621,0,3
2021-10-29,Bhutan,,2621,0,3
2021-10-30,Bhutan,,2621,0,3
2021-10-31,Bhutan,,2621,0,3
2021-11-01,Bhutan,,2621,0,3
2021-11-02,Bhutan,,2621,0,3
2021-11-03,Bhutan,,2622,0,3
2021-11-04,Bhutan,,2622,0,3
2021-11-05,Bhutan,,2623,0,3
2021-11-06,Bhutan,,2623,0,3
2021-11-07,Bhutan,,2623,0,3
2021-11-08,Bhutan,,2623,0,3
2021-11-09,Bhutan,,2623,0,3
2021-11-10,Bhutan,,2623,0,3
2021-11-11,Bhutan,,2623,0,3
2021-11-12,Bhutan,,2623,0,3
2021-11-13,Bhutan,,2625,0,3
2021-11-14,Bhutan,,2625,0,3
2021-11-15,Bhutan,,2625,0,3
2021-11-16,Bhutan,,2625,0,3
2021-11-17,Bhutan,,2629,0,3
2021-11-18,Bhutan,,2629,0,3
2021-11-19,Bhutan,,2632,0,3
2021-11-20,Bhutan,,2632,0,3
2021-11-21,Bhutan,,2632,0,3
2021-11-22,Bhutan,,2632,0,3
2021-11-23,Bhutan,,2633,0,3
2021-11-24,Bhutan,,2633,0,3
2021-11-25,Bhutan,,2633,0,3
2021-11-26,Bhutan,,2634,0,3
2021-11-27,Bhutan,,2636,0,3
2021-11-28,Bhutan,,2640,0,3
2021-11-29,Bhutan,,2640,0,3
2021-11-30,Bhutan,,2640,0,3
2021-12-01,Bhutan,,2640,0,3
2021-12-02,Bhutan,,2640,0,3
